filepath,class,domain,label,cae_score,patchcore_score,padim_score
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Common_rust_/RS_Rust 2632.JPG,common_rust,plantvillage,1,0.0052720187,3.3651571,8.133113
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Common_rust_/RS_Rust 2633.JPG,common_rust,plantvillage,1,0.0056272186,3.166762,7.3937836
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Common_rust_/RS_Rust 2634.JPG,common_rust,plantvillage,1,0.0034391088,3.3065088,7.7855062
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Common_rust_/RS_Rust 2635.JPG,common_rust,plantvillage,1,0.003065729,3.1220152,6.9000587
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Common_rust_/RS_Rust 2636.JPG,common_rust,plantvillage,1,0.0026398737,2.964602,6.5520506
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Common_rust_/RS_Rust 2637.JPG,common_rust,plantvillage,1,0.0019940687,2.94228,5.9364533
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Common_rust_/RS_Rust 2638.JPG,common_rust,plantvillage,1,0.0033816672,3.1668003,7.5635214
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Common_rust_/RS_Rust 2639.JPG,common_rust,plantvillage,1,0.0036227456,3.291682,7.777316
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Common_rust_/RS_Rust 2640.JPG,common_rust,plantvillage,1,0.0038135615,3.2691774,7.7972217
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Common_rust_/RS_Rust 2641.JPG,common_rust,plantvillage,1,0.0022826546,2.9459505,6.1981697
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Common_rust_/RS_Rust 2642.JPG,common_rust,plantvillage,1,0.003213761,3.1995435,7.483183
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Common_rust_/RS_Rust 2643.JPG,common_rust,plantvillage,1,0.0036552208,3.2590985,7.5324507
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Common_rust_/RS_Rust 2644.JPG,common_rust,plantvillage,1,0.0042812433,3.324404,7.7438874
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Common_rust_/RS_Rust 2645.JPG,common_rust,plantvillage,1,0.0046494743,3.3041487,8.139149
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Common_rust_/RS_Rust 2646.JPG,common_rust,plantvillage,1,0.0034259509,3.1155014,7.358429
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Common_rust_/RS_Rust 2647.JPG,common_rust,plantvillage,1,0.0034812305,3.162384,7.5622034
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Common_rust_/RS_Rust 2648.JPG,common_rust,plantvillage,1,0.0036922465,3.1708333,7.1218815
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Common_rust_/RS_Rust 2649.JPG,common_rust,plantvillage,1,0.0034293658,3.2011619,7.253778
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Common_rust_/RS_Rust 2650.JPG,common_rust,plantvillage,1,0.0048039905,3.2986145,8.114414
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Common_rust_/RS_Rust 2651.JPG,common_rust,plantvillage,1,0.0035422947,3.1542327,6.581785
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Common_rust_/RS_Rust 2652.JPG,common_rust,plantvillage,1,0.0032997471,3.1124523,6.713643
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Common_rust_/RS_Rust 2653.JPG,common_rust,plantvillage,1,0.0028868734,3.164016,7.132726
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Common_rust_/RS_Rust 2654.JPG,common_rust,plantvillage,1,0.0034261495,3.314288,6.549526
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Common_rust_/RS_Rust 2655.JPG,common_rust,plantvillage,1,0.0027398055,3.2544453,7.570701
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Common_rust_/RS_Rust 2656.JPG,common_rust,plantvillage,1,0.0021309834,2.9918113,6.2456613
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Common_rust_/RS_Rust 2657.JPG,common_rust,plantvillage,1,0.002985451,3.0199971,6.276276
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Common_rust_/RS_Rust 2658.JPG,common_rust,plantvillage,1,0.0031786568,3.1750717,7.4251285
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Common_rust_/RS_Rust 2659.JPG,common_rust,plantvillage,1,0.0036389425,3.3210006,8.190639
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Common_rust_/RS_Rust 2660.JPG,common_rust,plantvillage,1,0.0050065154,3.393052,8.422906
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Common_rust_/RS_Rust 2661.JPG,common_rust,plantvillage,1,0.0034310648,3.25834,7.3695397
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Common_rust_/RS_Rust 2662.JPG,common_rust,plantvillage,1,0.0033460194,3.1754124,7.3339243
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Common_rust_/RS_Rust 2663.JPG,common_rust,plantvillage,1,0.0029655718,3.1362305,6.9304953
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Common_rust_/RS_Rust 2664.JPG,common_rust,plantvillage,1,0.003584465,3.058476,6.3305182
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Common_rust_/RS_Rust 2665.JPG,common_rust,plantvillage,1,0.0035192715,3.1775293,7.0865192
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Common_rust_/RS_Rust 2666.JPG,common_rust,plantvillage,1,0.0033378869,3.2597609,7.123501
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Common_rust_/RS_Rust 2667.JPG,common_rust,plantvillage,1,0.0039314656,3.395728,8.05069
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Common_rust_/RS_Rust 2668.JPG,common_rust,plantvillage,1,0.0040459237,3.326676,7.6691923
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Common_rust_/RS_Rust 2669.JPG,common_rust,plantvillage,1,0.0029761083,3.0969841,6.4298453
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Common_rust_/RS_Rust 2670.JPG,common_rust,plantvillage,1,0.003017718,3.2075438,7.1377697
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Common_rust_/RS_Rust 2671.JPG,common_rust,plantvillage,1,0.0032757137,3.301591,7.252668
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Common_rust_/RS_Rust 2672.JPG,common_rust,plantvillage,1,0.0031062579,3.0312443,6.3911257
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Common_rust_/RS_Rust 2673.JPG,common_rust,plantvillage,1,0.0032309778,3.130186,7.2539234
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Common_rust_/RS_Rust 2674.JPG,common_rust,plantvillage,1,0.003374286,3.2557323,7.9441924
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Common_rust_/RS_Rust 2675.JPG,common_rust,plantvillage,1,0.003627894,3.2433321,7.7391877
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Common_rust_/RS_Rust 2676.JPG,common_rust,plantvillage,1,0.00449598,3.3318226,8.294457
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Common_rust_/RS_Rust 2677.JPG,common_rust,plantvillage,1,0.0031211139,3.1398146,7.093406
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Common_rust_/RS_Rust 2678.JPG,common_rust,plantvillage,1,0.004100911,3.1994221,7.3088994
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Common_rust_/RS_Rust 2679.JPG,common_rust,plantvillage,1,0.0048522865,3.249675,7.8374634
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Common_rust_/RS_Rust 2680.JPG,common_rust,plantvillage,1,0.004016709,3.2501495,7.6140428
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Common_rust_/RS_Rust 2681.JPG,common_rust,plantvillage,1,0.0035609247,3.13591,6.7468386
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Common_rust_/RS_Rust 2682.JPG,common_rust,plantvillage,1,0.0028649098,3.0628624,6.733194
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Common_rust_/RS_Rust 2683.JPG,common_rust,plantvillage,1,0.0037224859,3.362484,8.072123
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Common_rust_/RS_Rust 2684.JPG,common_rust,plantvillage,1,0.0036906363,3.2572188,7.6219096
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Common_rust_/RS_Rust 2685.JPG,common_rust,plantvillage,1,0.0037994906,3.2164836,7.4749103
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Common_rust_/RS_Rust 2686.JPG,common_rust,plantvillage,1,0.0042859064,3.2959108,7.952938
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Common_rust_/RS_Rust 2687.JPG,common_rust,plantvillage,1,0.0047336314,3.35912,8.313163
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Common_rust_/RS_Rust 2688.JPG,common_rust,plantvillage,1,0.003266144,3.1085622,7.218877
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Common_rust_/RS_Rust 2689.JPG,common_rust,plantvillage,1,0.0032427278,3.136721,7.1382833
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Common_rust_/RS_Rust 2690.JPG,common_rust,plantvillage,1,0.0036411777,3.391544,8.52603
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Common_rust_/RS_Rust 2691.JPG,common_rust,plantvillage,1,0.0036516753,3.3101232,8.2411175
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Common_rust_/RS_Rust 2692.JPG,common_rust,plantvillage,1,0.003450562,3.1122568,6.8081183
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Common_rust_/RS_Rust 2693.JPG,common_rust,plantvillage,1,0.0036186664,3.2207096,7.477432
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Common_rust_/RS_Rust 2694.JPG,common_rust,plantvillage,1,0.0034747105,3.2264898,7.5565624
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Common_rust_/RS_Rust 2695.JPG,common_rust,plantvillage,1,0.003914212,3.2261083,7.761994
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Common_rust_/RS_Rust 2696.JPG,common_rust,plantvillage,1,0.0043682694,3.109297,7.0387697
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Common_rust_/RS_Rust 2697.JPG,common_rust,plantvillage,1,0.0041347733,3.145779,7.12258
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Common_rust_/RS_Rust 2698.JPG,common_rust,plantvillage,1,0.0036566749,3.2518902,7.7802386
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Common_rust_/RS_Rust 2699.JPG,common_rust,plantvillage,1,0.004074468,3.3037841,7.7746754
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Common_rust_/RS_Rust 2700.JPG,common_rust,plantvillage,1,0.0042235362,3.3266122,7.823171
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Common_rust_/RS_Rust 2701.JPG,common_rust,plantvillage,1,0.004708172,3.3696864,8.300083
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Common_rust_/RS_Rust 2702.JPG,common_rust,plantvillage,1,0.005441509,3.4520469,8.997291
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Common_rust_/RS_Rust 2703.JPG,common_rust,plantvillage,1,0.003863317,3.361773,8.286747
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Common_rust_/RS_Rust 2704.JPG,common_rust,plantvillage,1,0.0041005556,3.2998202,7.9284077
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Common_rust_/RS_Rust 2705.JPG,common_rust,plantvillage,1,0.0041759624,3.2395868,7.7325764
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Common_rust_/RS_Rust 2706.JPG,common_rust,plantvillage,1,0.002908531,3.0174086,6.2114754
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Common_rust_/RS_Rust 2707.JPG,common_rust,plantvillage,1,0.0023138456,2.9543524,5.8713155
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Common_rust_/RS_Rust 2708.JPG,common_rust,plantvillage,1,0.0030570081,3.156644,7.33155
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Common_rust_/RS_Rust 2709.JPG,common_rust,plantvillage,1,0.004084791,3.3003109,7.848412
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Common_rust_/RS_Rust 2710.JPG,common_rust,plantvillage,1,0.0038056849,3.2057714,7.5963683
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Common_rust_/RS_Rust 2711.JPG,common_rust,plantvillage,1,0.0039633363,3.2415166,7.600541
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Common_rust_/RS_Rust 2712.JPG,common_rust,plantvillage,1,0.0026221676,3.040706,6.7009263
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Common_rust_/RS_Rust 2713.JPG,common_rust,plantvillage,1,0.0033421833,3.1195977,6.987485
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Common_rust_/RS_Rust 2714.JPG,common_rust,plantvillage,1,0.004072996,3.1778016,7.155129
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Common_rust_/RS_Rust 2715.JPG,common_rust,plantvillage,1,0.0043494576,3.3424644,8.240934
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Common_rust_/RS_Rust 2716.JPG,common_rust,plantvillage,1,0.0033612377,3.301996,7.828757
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Common_rust_/RS_Rust 2717.JPG,common_rust,plantvillage,1,0.00343601,3.2030847,7.1690717
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Common_rust_/RS_Rust 2718.JPG,common_rust,plantvillage,1,0.0034335866,3.2895358,8.003916
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Common_rust_/RS_Rust 2719.JPG,common_rust,plantvillage,1,0.0028825197,2.992545,6.284709
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Common_rust_/RS_Rust 2720.JPG,common_rust,plantvillage,1,0.0032783418,3.176932,7.653866
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Common_rust_/RS_Rust 2721.JPG,common_rust,plantvillage,1,0.0036456275,3.313411,8.134629
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Common_rust_/RS_Rust 2722.JPG,common_rust,plantvillage,1,0.0037778735,3.2668202,7.3210397
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Common_rust_/RS_Rust 2723.JPG,common_rust,plantvillage,1,0.0032730259,3.2381907,7.5176086
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Common_rust_/RS_Rust 2724.JPG,common_rust,plantvillage,1,0.0036836683,3.0420444,6.465105
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Common_rust_/RS_Rust 2725.JPG,common_rust,plantvillage,1,0.003737159,3.0912216,6.660936
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Common_rust_/RS_Rust 2726.JPG,common_rust,plantvillage,1,0.0031625223,3.1537664,6.992282
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Common_rust_/RS_Rust 2727.JPG,common_rust,plantvillage,1,0.0037885322,3.2546294,7.812362
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Common_rust_/RS_Rust 2728.JPG,common_rust,plantvillage,1,0.0037643733,3.175387,7.1018786
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Common_rust_/RS_Rust 2729.JPG,common_rust,plantvillage,1,0.0040096957,3.2903447,7.724022
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Common_rust_/RS_Rust 2730.JPG,common_rust,plantvillage,1,0.004435369,3.3680482,8.541168
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Common_rust_/RS_Rust 2731.JPG,common_rust,plantvillage,1,0.00467739,3.4110658,8.473384
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Common_rust_/RS_Rust 2732.JPG,common_rust,plantvillage,1,0.0036619073,3.1997368,7.093873
