filepath,class,domain,label,cae_score,patchcore_score,padim_score,dinov2_score
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Common_rust_/RS_Rust 1825.JPG,common_rust,plantvillage,1,0.004049535,3.24323,7.5083904,42.419178
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Common_rust_/RS_Rust 1826.JPG,common_rust,plantvillage,1,0.0037189599,3.1350322,6.758298,39.05929
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Common_rust_/RS_Rust 1827.JPG,common_rust,plantvillage,1,0.002180645,2.9686751,5.930122,32.982674
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Common_rust_/RS_Rust 1828.JPG,common_rust,plantvillage,1,0.0039160172,3.303247,7.446412,41.697678
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Common_rust_/RS_Rust 1829.JPG,common_rust,plantvillage,1,0.0033370494,3.0142825,5.9467363,35.88276
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Common_rust_/RS_Rust 1830.JPG,common_rust,plantvillage,1,0.0018056273,2.8732405,5.9448915,32.81495
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Common_rust_/RS_Rust 1831.JPG,common_rust,plantvillage,1,0.0032782815,3.084247,6.200811,37.69833
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Common_rust_/RS_Rust 1832.JPG,common_rust,plantvillage,1,0.005120447,3.4177806,8.305639,44.642723
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Common_rust_/RS_Rust 1833.JPG,common_rust,plantvillage,1,0.0043651396,3.2719336,7.2457204,41.797142
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Common_rust_/RS_Rust 1834.JPG,common_rust,plantvillage,1,0.0034037116,3.1610322,6.7726254,38.06768
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Common_rust_/RS_Rust 1835.JPG,common_rust,plantvillage,1,0.0034698388,3.1132946,6.906847,40.261745
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Common_rust_/RS_Rust 1836.JPG,common_rust,plantvillage,1,0.003322536,3.0128052,6.4408865,37.260506
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Common_rust_/RS_Rust 1837.JPG,common_rust,plantvillage,1,0.0034177555,3.0628564,6.6083384,36.953712
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Common_rust_/RS_Rust 1838.JPG,common_rust,plantvillage,1,0.0037483284,3.182177,7.3197327,41.64482
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Common_rust_/RS_Rust 1839.JPG,common_rust,plantvillage,1,0.003224325,3.0112238,6.209951,40.818993
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Common_rust_/RS_Rust 1840.JPG,common_rust,plantvillage,1,0.002964113,2.8746512,5.699064,35.76034
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Common_rust_/RS_Rust 1841.JPG,common_rust,plantvillage,1,0.0046453224,3.2383096,7.264273,45.32676
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Common_rust_/RS_Rust 1842.JPG,common_rust,plantvillage,1,0.004335459,3.2330067,7.329023,43.26959
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Common_rust_/RS_Rust 1843.JPG,common_rust,plantvillage,1,0.0040735677,3.3086915,7.621875,39.42956
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Common_rust_/RS_Rust 1844.JPG,common_rust,plantvillage,1,0.002653852,2.8819442,5.88011,35.362892
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Common_rust_/RS_Rust 1845.JPG,common_rust,plantvillage,1,0.0031395517,3.0830579,6.996278,37.20336
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Common_rust_/RS_Rust 1846.JPG,common_rust,plantvillage,1,0.003920641,3.2705414,7.342839,41.81967
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Common_rust_/RS_Rust 1847.JPG,common_rust,plantvillage,1,0.0044404543,3.2173364,7.2320495,42.087975
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Common_rust_/RS_Rust 1848.JPG,common_rust,plantvillage,1,0.003641957,3.1430514,6.4859324,36.961853
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Common_rust_/RS_Rust 1849.JPG,common_rust,plantvillage,1,0.0029601667,3.1636589,6.95926,39.094215
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Common_rust_/RS_Rust 1850.JPG,common_rust,plantvillage,1,0.0035686928,3.078528,6.7633853,36.743496
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Common_rust_/RS_Rust 1851.JPG,common_rust,plantvillage,1,0.0039854255,3.2007895,6.9459724,42.669956
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Common_rust_/RS_Rust 1852.JPG,common_rust,plantvillage,1,0.0035138726,3.142768,7.0062256,37.1
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Common_rust_/RS_Rust 1853.JPG,common_rust,plantvillage,1,0.0032518818,3.1107554,6.525637,35.950462
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Common_rust_/RS_Rust 1854.JPG,common_rust,plantvillage,1,0.005232548,3.4187536,8.253749,46.00248
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Common_rust_/RS_Rust 1855.JPG,common_rust,plantvillage,1,0.0027061538,3.0256374,6.0344877,37.211464
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Common_rust_/RS_Rust 1857.JPG,common_rust,plantvillage,1,0.0025350037,3.0987947,6.421637,36.415794
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Common_rust_/RS_Rust 1858.JPG,common_rust,plantvillage,1,0.0029930703,3.0331128,6.0910544,35.91727
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Common_rust_/RS_Rust 1859.JPG,common_rust,plantvillage,1,0.0030656327,2.9655292,5.8779206,34.932972
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Common_rust_/RS_Rust 1860.JPG,common_rust,plantvillage,1,0.0028915524,2.970438,6.1384706,34.205982
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Common_rust_/RS_Rust 1861.JPG,common_rust,plantvillage,1,0.003217791,3.133571,7.116887,39.19964
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Common_rust_/RS_Rust 1862.JPG,common_rust,plantvillage,1,0.0029532146,3.1500072,6.965408,40.379356
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Common_rust_/RS_Rust 1863.JPG,common_rust,plantvillage,1,0.003562291,3.2331798,7.7199807,42.20938
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Common_rust_/RS_Rust 1864.JPG,common_rust,plantvillage,1,0.0037190043,3.0484478,6.307555,39.005096
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Common_rust_/RS_Rust 1865.JPG,common_rust,plantvillage,1,0.0027985012,3.0020216,6.0219636,34.386368
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Common_rust_/RS_Rust 1866.JPG,common_rust,plantvillage,1,0.0032867207,3.0994835,6.330581,37.087643
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Common_rust_/RS_Rust 1867.JPG,common_rust,plantvillage,1,0.0038897982,3.3511994,8.157919,46.430534
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Common_rust_/RS_Rust 1868.JPG,common_rust,plantvillage,1,0.003809675,3.1593795,6.595093,40.548374
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Common_rust_/RS_Rust 1869.JPG,common_rust,plantvillage,1,0.004171138,3.1407545,6.7356677,41.877365
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Common_rust_/RS_Rust 1870.JPG,common_rust,plantvillage,1,0.0027682888,3.1894903,6.819504,38.922104
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Common_rust_/RS_Rust 1871.JPG,common_rust,plantvillage,1,0.0028945513,3.2040002,6.7255025,39.03276
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Common_rust_/RS_Rust 1872.JPG,common_rust,plantvillage,1,0.003394353,3.2510269,7.632365,38.816406
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Common_rust_/RS_Rust 1873.JPG,common_rust,plantvillage,1,0.0032042635,3.1732335,7.280733,38.493256
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Common_rust_/RS_Rust 1874.JPG,common_rust,plantvillage,1,0.0031451602,3.1002264,6.970724,36.613476
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Common_rust_/RS_Rust 1875.JPG,common_rust,plantvillage,1,0.0038434118,3.0495973,6.6458926,35.90916
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Common_rust_/RS_Rust 1876.JPG,common_rust,plantvillage,1,0.004133865,3.3304617,8.109363,46.12038
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Common_rust_/RS_Rust 1877.JPG,common_rust,plantvillage,1,0.003092039,3.2113647,7.2000227,38.68708
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Common_rust_/RS_Rust 1878.JPG,common_rust,plantvillage,1,0.003521457,3.036846,6.057133,39.705868
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Common_rust_/RS_Rust 1879.JPG,common_rust,plantvillage,1,0.0033384152,3.1470804,6.932549,37.83241
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Common_rust_/RS_Rust 1880.JPG,common_rust,plantvillage,1,0.0027327943,3.051162,6.3328357,36.876896
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Common_rust_/RS_Rust 1881.JPG,common_rust,plantvillage,1,0.0030405885,3.224538,7.178797,39.435135
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Common_rust_/RS_Rust 1882.JPG,common_rust,plantvillage,1,0.0034659342,3.202299,7.2598653,39.824356
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Common_rust_/RS_Rust 1883.JPG,common_rust,plantvillage,1,0.0034135045,3.1213107,7.21995,38.18132
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Common_rust_/RS_Rust 1884.JPG,common_rust,plantvillage,1,0.0034022708,3.1365376,7.3447676,38.04686
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Common_rust_/RS_Rust 1885.JPG,common_rust,plantvillage,1,0.003509103,3.2279177,7.4299827,39.165543
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Common_rust_/RS_Rust 1886.JPG,common_rust,plantvillage,1,0.003030186,2.9977908,6.536557,34.29463
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Common_rust_/RS_Rust 1887.JPG,common_rust,plantvillage,1,0.0043210983,3.131476,7.038986,37.79289
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Common_rust_/RS_Rust 1888.JPG,common_rust,plantvillage,1,0.0033731465,3.2875676,7.808357,39.50021
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Common_rust_/RS_Rust 1889.JPG,common_rust,plantvillage,1,0.003937871,3.357468,7.841948,42.441513
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Common_rust_/RS_Rust 1890.JPG,common_rust,plantvillage,1,0.0038635475,3.2959614,7.8153577,40.74011
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Common_rust_/RS_Rust 1891.JPG,common_rust,plantvillage,1,0.0024261174,3.026052,6.2542076,35.92062
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Common_rust_/RS_Rust 1892.JPG,common_rust,plantvillage,1,0.0052624373,3.4217503,8.460895,47.47551
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Common_rust_/RS_Rust 1893.JPG,common_rust,plantvillage,1,0.0042926385,3.2481751,7.5955944,41.5141
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Common_rust_/RS_Rust 1894.JPG,common_rust,plantvillage,1,0.0037032175,3.2321405,7.5268974,38.810005
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Common_rust_/RS_Rust 1895.JPG,common_rust,plantvillage,1,0.002769399,3.0357614,6.3704166,36.048576
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Common_rust_/RS_Rust 1896.JPG,common_rust,plantvillage,1,0.0034890014,3.084414,6.817889,34.956985
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Common_rust_/RS_Rust 1897.JPG,common_rust,plantvillage,1,0.0038908622,3.0327818,6.47058,35.556553
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Common_rust_/RS_Rust 1898.JPG,common_rust,plantvillage,1,0.002732092,3.1594253,7.4797897,40.490585
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Common_rust_/RS_Rust 1899.JPG,common_rust,plantvillage,1,0.0032044034,3.1636577,7.1964793,36.118866
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Common_rust_/RS_Rust 1900.JPG,common_rust,plantvillage,1,0.0028011713,3.0812595,6.1397834,36.688526
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Common_rust_/RS_Rust 1901.JPG,common_rust,plantvillage,1,0.0038444372,3.221472,7.89086,44.10395
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Common_rust_/RS_Rust 1902.JPG,common_rust,plantvillage,1,0.0026858586,3.0021946,6.1492896,34.662514
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Common_rust_/RS_Rust 1903.JPG,common_rust,plantvillage,1,0.003231811,3.2227218,7.403231,39.363155
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Common_rust_/RS_Rust 1904.JPG,common_rust,plantvillage,1,0.004117145,3.2523603,7.5408864,42.48998
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Common_rust_/RS_Rust 1905.JPG,common_rust,plantvillage,1,0.002151448,2.9163992,5.8645754,34.43074
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Common_rust_/RS_Rust 1906.JPG,common_rust,plantvillage,1,0.0038775566,3.1657634,7.012999,39.931656
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Common_rust_/RS_Rust 1907.JPG,common_rust,plantvillage,1,0.0032723453,3.0984907,7.3412485,37.325943
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Common_rust_/RS_Rust 1908.JPG,common_rust,plantvillage,1,0.0034145468,3.2160904,7.876271,39.087547
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Common_rust_/RS_Rust 1909.JPG,common_rust,plantvillage,1,0.0036131311,3.222151,7.8322835,41.349144
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Common_rust_/RS_Rust 1910.JPG,common_rust,plantvillage,1,0.0040433346,3.1706557,7.193573,39.028847
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Common_rust_/RS_Rust 1911.JPG,common_rust,plantvillage,1,0.0038555916,3.139803,7.6029754,38.964264
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Common_rust_/RS_Rust 1912.JPG,common_rust,plantvillage,1,0.0028990451,2.9991956,6.234223,34.66533
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Common_rust_/RS_Rust 1913.JPG,common_rust,plantvillage,1,0.0037403114,3.1914105,7.500948,41.09353
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Common_rust_/RS_Rust 1914.JPG,common_rust,plantvillage,1,0.004714245,3.1914372,7.371542,41.084858
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Common_rust_/RS_Rust 1915.JPG,common_rust,plantvillage,1,0.003854715,3.1352084,7.0614896,37.534958
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Common_rust_/RS_Rust 1916.JPG,common_rust,plantvillage,1,0.004126769,3.2066905,7.3051744,39.494675
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Common_rust_/RS_Rust 1917.JPG,common_rust,plantvillage,1,0.0025737362,3.025276,6.5873623,33.556755
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Common_rust_/RS_Rust 1918.JPG,common_rust,plantvillage,1,0.002143944,2.9434757,5.792306,33.811207
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Common_rust_/RS_Rust 1919.JPG,common_rust,plantvillage,1,0.0041322922,3.2249227,7.2825766,40.11944
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Common_rust_/RS_Rust 1920.JPG,common_rust,plantvillage,1,0.0036956146,3.2893174,7.5759997,41.815994
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Common_rust_/RS_Rust 1921.JPG,common_rust,plantvillage,1,0.0030474607,3.162589,7.139209,36.073063
